d3mIndex,log(wdi.pop),wdi.popurb.mi,I(wdi.manuf.mi + wdi.servs.mi),wdi.sch2.mi,log1p(wdi.mobp100),ios.gattwto,nvc.start.1
1615,14.736517749834075,55.162,60.85780525502314,48.27947,0.0,1.0,0.0
1616,14.762688917538089,55.58,61.43928430469671,20.052556085994198,0.0,1.0,0.0
1617,14.789246084889585,55.996,51.958548800846884,50.69402,0.0,1.0,0.0
1618,14.81637513178518,56.413,52.81196743041091,36.47313001116071,0.0,1.0,0.0
1619,14.844262456102436,56.832,45.872124336385355,48.52459,0.03512124679264247,1.0,0.0
1621,14.901158167191953,57.76600000000001,49.943483175376024,44.7285647925408,0.10838303521170653,1.0,0.0
1622,14.928828848036668,58.231,35.837990754157204,29.0861454497949,0.15206301699032918,1.0,0.0
1623,14.955330046951358,58.695,26.019629225736068,29.5202872861738,1.1753070305161064,1.0,0.0
1624,14.980421068587903,59.15600000000001,33.22267246008883,40.3829441828746,1.7368207058508287,1.0,0.0
1625,15.004487179510985,59.617,35.740415221625746,38.87034,2.0482780331852632,1.0,0.0
1626,15.028468276783887,60.076,38.57663155822424,40.23761,2.3806055504719708,1.0,0.0
1627,15.0535566192237,60.533,33.60615685316397,45.61526,2.4951891682100253,1.0,0.0
1628,15.080446844334089,60.988,27.57342635562337,46.944226709126504,2.8187191333116264,1.0,0.0
1629,15.10932031856817,61.441,24.113194478800803,27.310728233836798,3.264232685122096,1.0,0.0
1630,15.139625745828528,61.893,26.463381297099172,47.3445673369967,3.5626331645865745,1.0,0.0
1631,15.170436793503885,62.341,22.37425482330764,66.2994785765264,3.8631376407051263,1.0,0.0
1632,15.20059068219684,62.786,28.84844175220603,55.9667768812642,4.314779820686175,1.0,0.0
1633,16.53997503800936,22.3,65.22608899356361,-3.98067353950508,0.0,0.0,0.0
1634,16.565196182663588,22.523000000000003,53.52903273667643,-10.4877877307861,0.0,0.0,0.0
1635,16.590673900522944,22.749,47.187589113647405,3.7789106233650296,0.0,0.0,0.0
1636,16.616560028348488,22.976,45.502273894561206,17.0435144054249,0.0,0.0,0.0
1637,16.643054863343,23.204,46.90427739526888,7.389860993646929,0.0,0.0,0.0
1638,16.670247020740472,23.434,50.24252167285489,27.008896062962,0.0,0.0,0.0
1639,16.69817827132715,23.666,67.0008983111766,0.8104167881437329,0.0,0.0,0.0
1640,16.726675139025346,23.899,55.33120375971913,1.9952191793673,0.0,0.0,0.0
1641,16.755369432869006,24.134,56.2855357350877,11.696438732283099,0.0,0.0,0.0
1642,16.783813770766443,24.37,64.4642177513833,30.580561928366,0.0,0.0,0.0
1643,16.8117378089967,24.608,58.27687486805479,28.5495788749829,0.0,0.0,0.0
1644,16.839016449032318,24.847,51.500086664683856,9.5553,0.0,1.0,0.0
1645,16.86580047461736,25.089,54.7516724210052,11.11562,0.0,1.0,0.0
1646,16.892423937124768,25.331,56.582099203950214,11.81631,0.0,1.0,0.0
1647,16.919321734012346,25.575,47.54999380892487,11.83251,0.0,1.0,0.0
1648,16.94674680856825,25.821,55.7391723540357,15.28347,0.0,1.0,0.0
1649,16.97484688705377,26.068,51.80492918061629,16.95326,0.0,1.0,0.0
1650,17.00343266134329,26.317,62.7295116253485,19.30334,0.0,1.0,0.0
1651,17.032040874276618,26.567,53.95369130012953,22.0075,0.0,1.0,0.0
1652,17.060088592924807,26.819000000000006,65.8847146351109,25.14805,0.0,1.0,0.0
1653,17.087259894019542,27.072,53.36451362684271,24.80862,0.0,1.0,0.0
1654,17.113580225706826,27.327,55.9821156516279,24.51129,0.0,1.0,0.0
1655,17.139386733638727,27.583,55.651052927715796,24.36122,0.0,1.0,0.0
1656,17.165081607331768,27.84,52.625649218277395,24.2412,0.0,1.0,0.0
1657,17.191168876397768,28.1,49.606642516483895,24.13011,0.0,1.0,0.0
1658,17.218036157154867,28.513,47.6229875184012,24.01104,0.0,1.0,0.0
1659,17.245355485375914,28.93,50.61214511735629,23.8906,0.0,1.0,0.0
1660,17.27311867587699,29.35,51.625426949590924,23.87496,0.0,1.0,0.0
1661,17.302248062630273,29.775,51.3079074466758,25.22204,0.0,1.0,0.0
1662,17.33383609422835,30.202,50.179149049351786,37.5134064558861,0.0,1.0,0.0
1663,17.368300808184554,30.633000000000006,51.3485403580468,27.277478102761503,0.0,1.0,0.0
1664,17.406033384059207,31.067,48.1590333456008,31.6924641486123,0.0,1.0,0.0
1668,17.55347832227389,32.838,40.1583906142181,28.00887,0.020030113409275827,1.0,0.0
1669,17.57955780278294,33.289,42.72828330055727,61.066394120226796,0.01655872544073689,1.0,0.0
1670,17.601480356448953,33.742,36.661556338617366,11.1762860183108,0.019990155676388347,1.0,0.0
1671,17.62130469304599,34.199,37.709155152147005,20.841912001732602,0.021997792014744583,1.0,0.0
1672,17.641738174062766,34.659,33.518531338310204,25.4100886451674,0.02581393563625149,1.0,0.0
1673,17.664577661252483,35.122,55.031773179183006,45.9590082657909,0.03144963121165798,1.0,0.0
1674,17.690185631489086,35.587,55.78515629944879,22.092414815869894,0.27110765175753515,1.0,0.0
1675,17.71782579511857,36.055,60.9420310107602,4.96447568401307,0.7565564611354345,1.0,0.0
1676,17.746793357106593,36.526,62.215531834764796,16.3139396028508,1.2368963998473328,1.0,0.0
1677,17.776081660170668,37.0,60.3276713353934,33.199342681612805,1.567108412043123,1.0,0.0
1678,17.805013044189554,37.478,64.6671355520943,13.2132420192808,1.8054525382198148,1.0,0.0
1679,17.833528961469746,37.961,66.1424789102472,25.257837074172606,2.1908489241797597,1.0,0.0
1680,17.86185362993189,38.448,65.92202545956499,36.16753,2.527878766698172,1.0,0.0
1681,17.889976135975076,38.941,63.743550623127796,38.97374,2.8845351703152837,1.0,0.0
1682,17.917927054293106,39.437,64.8373874562761,41.05818,2.811660732947282,1.0,0.0
1688,14.103725488422008,34.254,27.177589042558605,56.4551837113402,0.0,0.0,0.0
1689,14.13870358630572,34.329,66.8085711898565,28.0815993836659,0.0,0.0,0.0
1690,14.173945552105543,34.404,43.931869567930406,8.31594491586249,0.0,0.0,0.0
1691,14.208828858061835,34.606,69.12279472959409,28.363283347956198,0.0,0.0,0.0
1692,14.242624953255275,35.197,48.66677724278817,25.914864486412807,0.0,0.0,0.0
1693,14.274881611180518,35.791,56.0124658110766,4.0057862493095495,0.0,0.0,0.0
1694,14.305623140132726,36.39,61.4355413533254,19.551678210295602,0.0,0.0,0.0
1695,14.335042769158107,36.993,66.5680368264149,30.6350158735052,0.0,0.0,0.0
1696,14.363131841432278,37.601,69.85876861333031,27.844246055947,0.0,0.0,0.0
1697,14.389916994411461,38.212,65.1482030108503,48.50682047844111,0.0,0.0,0.0
1698,14.41550353293634,38.827,75.79967773524602,27.23259,0.0,0.0,0.0
1699,14.439866989466296,39.445,70.2831909251578,29.08347,0.0,0.0,0.0
1700,14.463248153751755,40.06800000000001,75.3689539718808,32.19226,0.0,0.0,0.0
1701,14.486304761850002,40.655,52.4930805745099,37.59704,0.0,0.0,0.0
1702,14.509836044049525,41.002,83.95821451319419,40.65585,0.0,0.0,0.0
1703,14.534362521623981,41.349,54.9867393280332,40.85013,0.0,0.0,0.0
1704,14.560005106449768,41.698,47.79289374883227,41.06589,0.0,0.0,0.0
1705,14.586566016075436,42.04600000000001,52.53450142241099,41.92811,0.0,0.0,0.0
1706,14.613828236129761,42.396,90.43470036782841,70.7989367582995,0.0,0.0,0.0
1707,14.641472124160655,42.747,72.1493950772925,45.68096,0.0,0.0,0.0
1708,14.669256300295654,43.099,64.098607546188,46.3201,0.0,0.0,0.0
1709,14.697140277431648,43.45,69.1050998431983,46.11668,0.0,0.0,0.0
1710,14.725121026481785,43.803,87.19867589785109,45.28548,0.0,0.0,0.0
1711,14.753059328098304,44.15600000000001,78.40190358945242,43.05322,0.0,0.0,0.0
1712,14.780805145459931,44.542,78.5516300507736,41.58046,0.0,0.0,0.0
1713,14.80824960696147,45.445,80.16492328013001,40.25563,0.0,0.0,0.0
1714,14.835376492773475,46.353,79.28388466652589,41.12505,0.0,0.0,0.0
1715,14.862177058715467,47.26300000000001,79.19251386249609,41.6811,0.0,0.0,0.0
1716,14.888582107817955,48.176,79.92207915081521,41.55808,0.0,0.0,0.0
1717,14.914521433852608,49.088,79.94656672086761,42.14268,0.0,0.0,0.0
1718,14.939969589705846,50.002,80.4598041679936,43.29341,0.0,1.0,0.0
1719,14.964809306933367,50.916,79.30076167448121,44.58224000000001,0.0,1.0,0.0
1720,14.989096729491482,51.83,79.10019530549941,46.81862,0.0889483282449906,1.0,0.0
1721,15.01315548342825,52.74100000000001,79.0092423666802,47.83749,0.1282641445725954,1.0,0.0
1722,15.03739449595731,53.651,78.79249207235621,48.98779,0.1871682383741273,1.0,0.0
1723,15.062024614040412,54.559,78.5367580980596,50.11801,0.4311798964513223,1.0,0.0
1724,15.08712472089493,55.465,80.22151072176361,49.27829000000001,0.8349201574155832,1.0,0.0
1725,15.112432575386565,56.365,80.4727901732725,50.04389000000001,1.0152886012061717,1.0,0.0
1726,15.13742238577986,57.262,80.3985085946542,57.13453000000001,1.3609973018202683,1.0,0.0
1727,15.161434385140247,58.154,83.36147850205509,62.02255,1.5253519803357216,1.0,0.0
1728,15.184045143744314,59.049,83.79155480706048,60.55996999999999,1.8539741520613304,1.0,0.0
1729,15.20517124664024,60.407,83.3245832789147,65.05866,2.213330975170118,1.0,0.0
1730,15.224993962856862,61.75100000000001,83.8921757103046,66.26969,2.585807378996165,1.0,0.0
1731,15.243701136420436,63.077,83.79204100680451,103.212832572408,2.9785414126293266,1.0,0.0
1732,15.261567051416394,64.385,83.59355635409709,77.91175,3.1240535665238847,1.0,0.0
1733,15.278796052360113,65.669,83.56644951743459,80.4014,3.2768580565747434,1.0,0.0
1734,15.29540750541662,66.932,83.5887970086953,87.53656,3.5224655075477087,1.0,0.0
1735,15.311382380913232,68.172,83.62867839001709,89.0849,3.5493911267012996,1.0,0.0
1736,15.326830773202724,69.387,84.4201319682328,90.41724,3.7523524494282494,1.0,0.0
1737,15.341876378771286,70.57300000000002,83.056105982157,96.8892,3.770115982124412,1.0,0.0
1738,15.32180771147886,54.335,83.99558637924389,87.618892187958,0.04120977812666492,0.0,0.0
1739,15.312898966589751,54.475,81.2575579374552,70.8610707440439,0.1239919418249823,0.0,0.0
1740,15.350224924202438,54.614,80.8055867774687,78.75008000000003,0.21430128520732192,0.0,0.0
1741,15.352377777563538,54.753,83.04734003015209,82.15479,0.37717072443962224,0.0,0.0
1742,15.356455473953075,54.892,82.6799675141106,80.14662,0.5413149668763335,0.0,0.0
1743,15.318253731727411,55.03100000000001,81.9493037524047,80.375,0.87433134482675,0.0,0.0
1744,15.335461303896839,55.17,81.47857011744951,81.53374000000002,1.285622317973512,0.0,0.0
1745,15.319810152275071,55.309,82.07357986073211,83.19055999999998,1.6107758895408317,0.0,1.0
1746,15.331516525605824,55.448,83.13864561957999,85.01323000000002,2.0200178724263806,0.0,0.0
1747,15.303006799593135,55.587,84.19030379898359,85.86657,3.1814963187087475,1.0,0.0
1748,15.306164934408407,55.725,84.1391860561541,86.90516,3.700478927835004,1.0,0.0
1749,15.306164934408407,55.87600000000001,83.7882839369212,88.48598,3.974982443173554,1.0,0.0
1750,15.306164934408407,56.04,83.8251298988091,90.25011,4.069322081779556,1.0,0.0
1751,15.30593968381617,56.217,82.50452349807641,74.5342857585986,4.1812481124316045,1.0,0.0
1752,15.30661528343651,56.40600000000001,82.84047462701191,94.74515,4.432699854930361,1.0,0.0
1753,15.306164934408407,56.608,82.5824238460836,95.81484,4.6188668932497245,1.0,0.0
1754,15.305263627452394,56.822,83.65178253404291,96.59991,4.755530614492542,1.0,0.0
1755,15.304927231833545,57.048,83.0826002131532,97.52986,4.658372919122159,1.0,0.0
1756,15.303701993949176,57.287,82.95361715681359,98.4393,4.686504839931938,1.0,0.0
1762,15.781381585098774,58.401,61.18321828270234,38.9383595231768,0.0,1.0,0.0
1763,15.801990784097024,58.588,39.979448682790704,41.126102624689004,0.0,1.0,0.0
1764,15.823778951294267,58.776,67.6280215218586,44.7794582303518,0.0,1.0,0.0
1765,15.846071418878177,58.963,56.091189049526186,55.1326183420314,0.0,1.0,0.0
1766,15.867984726747197,59.15,70.9586453448311,33.5461570216225,0.0,1.0,0.0
1767,15.888923463882472,59.337,68.0384688943147,47.2082064826419,0.0,1.0,0.0
1768,15.908658363192437,59.523,41.597823843880384,52.098212571140095,0.0,1.0,0.0
1769,15.927360357745053,59.709,49.349270757924096,37.030514996880996,0.0,1.0,0.0
1770,15.945322205524256,59.895,85.14124512203558,63.097835496599295,0.0,1.0,0.0
1771,15.962976335488325,60.081,63.56046552776521,62.72486854540879,0.0,1.0,0.0
1772,15.980562433130489,60.26600000000001,76.6897055113396,42.6631653692162,0.0,1.0,0.0
1773,15.998176786041615,60.976000000000006,76.68929815237533,23.76344,0.0,1.0,0.0
1774,16.0155471778003,61.8,76.68931031133593,21.91584,0.0,1.0,0.0
1775,16.032120137276998,62.614,76.68857513694239,24.33161,0.0,1.0,0.0
1776,16.047185728817706,63.423,76.68424653107796,28.82405,0.0,1.0,0.0
1777,16.060293429918985,64.22399999999999,76.69709959164217,35.2672,0.0,1.0,0.0
1778,16.07140207740598,65.018,76.68726059829397,46.26372,0.0,1.0,0.0
1779,16.08077470809816,65.80199999999999,76.68937113952867,55.58859,0.0,1.0,0.0
1780,16.088667767146585,66.579,76.68490105648226,59.69263,0.0,1.0,0.0
1781,16.095452928407006,67.346,76.66263450275156,65.71529,0.0,1.0,0.0
1782,16.101466652370902,68.10600000000001,76.76150548655228,77.58917,0.0,1.0,0.0
1783,16.106653235500353,68.85300000000001,76.63799009498867,78.81572,0.0,1.0,0.0
1784,16.111130349468723,69.414,76.69990925306254,80.13365999999998,0.0,1.0,0.0
1785,16.11560074125779,69.925,76.66262686113154,78.26297,0.0,1.0,0.0
1786,16.12094937521117,70.433,76.55197329669474,80.97393000000002,0.0,1.0,0.0
1787,16.12775088877087,70.933,77.26607086207056,82.01805999999998,0.0,1.0,0.0
1788,16.13629797885034,71.43,76.02147644422695,83.35177,0.0,1.0,0.0
1789,16.146286527725014,71.921,77.0046303860742,84.5858,0.0,1.0,0.0
1790,16.156957453557066,72.408,76.47871346499691,86.14414000000002,0.0,1.0,0.0
1791,16.16725698433118,72.888,76.00916420309966,88.39934000000002,0.0,1.0,0.0
1792,16.176443895557718,73.36399999999998,75.03463408078983,89.02634,0.0,1.0,0.0
1793,16.184335630045027,73.676,77.11273242278305,89.4713,0.0,1.0,0.0
1794,16.191150089769202,73.827,78.52849868841682,88.05046999999998,0.002172785318025684,1.0,0.0
1795,16.197050166765795,73.977,81.86293488583004,84.6635,0.004609768445424724,1.0,0.0
1796,16.202328613393117,74.127,82.91536849791831,78.85548,0.010533706057645902,1.0,0.0
1797,16.2072060151988,74.277,82.9377899713256,75.63855,0.01758143486616274,1.0,0.0
1798,16.21165502627126,74.426,79.902183860337,79.82266,0.021861583947305457,1.0,0.0
1799,16.215607859063226,74.618,79.7760333163884,79.92253000000002,0.026796069555869457,1.0,0.0
1800,16.21919965049093,74.855,81.03934971016409,73.11342928362691,0.03600372787619345,1.0,0.0
1801,16.222597998495196,75.089,82.03506914350852,79.47041,0.045225422773265286,1.0,0.0
1802,16.225910592048205,75.32300000000002,81.4427265738447,82.36385,0.057022658214231664,1.0,0.0
1803,16.22923130833646,75.555,81.8298235099227,84.34665,0.07396245787402554,1.0,0.0
1804,16.232506339973845,75.785,82.38070622627049,88.06564,0.14774009112734782,1.0,0.0
1805,16.23551648769526,75.947,82.35393866220801,90.84629,0.2733722280913349,1.0,0.0
1806,16.237953244342087,76.041,83.0366636790892,89.84823,0.5142327076842934,1.0,0.0
1807,16.239611975876826,76.134,84.4878758709204,90.90894,0.7885743462402194,1.0,0.0
1808,16.240410624077587,76.227,84.6571005275377,91.71654,0.8549805435943271,1.0,0.0
1809,16.240461414303606,76.32,84.5973989232907,91.41923,1.0131207054684015,1.0,0.0
1810,16.239990665275165,76.413,85.2509718298139,90.67988,1.3703336852930552,1.0,0.0
1811,16.239323944890778,76.505,85.28993760187791,88.88765,1.8721708466035325,1.0,0.0
1813,13.264548468538306,36.175,70.6426481493962,29.5724909264044,0.0,0.0,0.0
1814,13.266794402627749,36.674,77.8138976325979,50.812211146882,0.0,0.0,0.0
1815,13.267176886928489,37.176,53.12387077086071,53.62381136576021,0.0,1.0,0.0
1816,13.268416791249836,37.681,82.34644519134321,38.8070976480002,0.0,1.0,0.0
1817,13.272456120646824,38.188,64.41368490176501,33.863454826082204,0.0,1.0,0.0
1818,13.279898608883679,38.698,55.29328727699997,71.37738760494241,0.0,1.0,0.0
1819,13.290085546541665,39.21,77.8997239002216,56.4313784062103,0.0,1.0,0.0
1820,13.302166766273114,39.726,55.4425547984828,69.952776065805,0.0,1.0,0.0
1821,13.314828315722902,40.242,54.0797592283598,32.9095101758844,0.0,1.0,0.0
1822,13.327129493353699,40.761,57.564201023768405,44.53400975896522,0.0,1.0,0.0
1823,13.33886089266542,41.283,71.4103984320943,55.80398,0.0,1.0,0.0
1824,13.350295445450337,41.807,62.3755054426913,58.54042,0.0,1.0,0.0
1825,13.361551916687352,42.757,64.3693162459387,62.72379,0.0,1.0,0.0
1826,13.372865253431824,45.007,46.83740154883362,65.88665999999999,0.0,1.0,0.0
1827,13.384350647741536,47.277,73.42412451361871,63.41635,0.0,1.0,0.0
1828,13.39623958597846,49.563,72.5067385444743,68.127,0.0,1.0,0.0
1829,13.408335989561087,51.843,73.57598676435819,68.73413000000001,0.0,1.0,0.0
1830,13.419874981334118,54.119,74.2349457058243,67.05703000000001,0.0,1.0,0.0
1831,13.429867194616607,56.378,74.13464591933909,67.24717,0.0,1.0,0.0
1832,13.437766642396586,58.614,74.3127712744968,68.36324,0.0,1.0,0.0
1833,13.443247607012452,60.809,75.9360730593608,67.93451999999999,0.0,1.0,0.0
1834,13.446923517310285,62.964,76.8953068592058,69.53497,0.0,1.0,0.0
1835,13.45033386204663,63.822,78.5431506231907,69.73974,0.0,1.0,0.0
1836,13.455568855403742,64.252,78.1217287273816,72.03801,0.0,1.0,0.0
1837,13.464097460484387,64.678,79.6653618602698,72.3753,0.0,1.0,0.0
1838,13.476310604503743,65.102,80.1049413683812,68.92695,0.0,1.0,0.0
1839,13.49168995089649,65.524,80.4460173014267,65.61815,0.0,1.0,0.0
1840,13.5096332856124,65.945,80.78561111765158,62.46354,0.0225550154108256,1.0,0.0
1841,13.529223512010393,66.361,81.19101448973692,63.26534,0.16507601643459174,1.0,0.0
1842,13.549734780899474,66.77600000000001,81.37105294048611,64.16503,0.3447819477194002,1.0,0.0
1843,13.571064204654306,67.188,81.26892735633899,65.56833,0.5039125763552368,1.0,0.0
1844,13.59319166652462,67.598,82.15218021850521,67.50076999999999,0.7958713963139491,1.0,0.0
1845,13.615612230815575,67.792,82.48083793935339,93.23836,1.0532978203701882,1.0,0.0
1846,13.63777765716696,67.915,83.8551510669186,93.74486,1.3190744839321906,1.0,0.0
1847,13.659311615211315,68.038,84.25890092879258,94.84617,1.824035754861765,1.0,0.0
1848,13.679972582068837,68.161,84.7025121088789,94.21145,2.208879198406767,1.0,0.0
1849,13.699799998245265,68.283,85.75636211734671,93.35914,2.427010864685188,1.0,0.0
1850,13.71904370947657,68.405,85.88953059186251,74.89236852816029,2.626262411659014,1.0,0.0
1851,13.738079686475148,68.527,86.65598359597001,93.22234,2.855653133006112,1.0,0.0
1852,13.757125863137276,68.648,87.21152858330306,93.37214,3.184078302172303,1.0,0.0
1853,13.776230083025293,68.76899999999999,87.01065190497162,93.44506,3.5173457143834845,1.0,0.0
1854,13.795182332565608,68.694,86.49302534643458,96.91521,3.7762394259168937,1.0,0.0
1855,13.813650829741249,68.553,86.40590370346575,98.42426,4.030302030950076,1.0,0.0
1856,13.831206726070599,68.41,86.50362766274336,97.71512,4.18659386589389,1.0,0.0
1857,13.847576893326865,68.268,86.56989191164953,96.54328,4.340955956620194,1.0,0.0
1858,13.862693717307131,68.125,86.5651234832927,96.59815,4.428183693306803,1.0,0.0
1859,13.876695023039224,67.982,86.27984617857638,97.77915,4.542928111841778,1.0,0.0
1860,13.889772589678786,67.839,85.887965720974,98.32904,4.558046446919646,1.0,0.0
1861,13.902195465001721,67.695,75.0725432685215,98.38756,4.506844315082512,1.0,0.0
1862,16.150548804211244,74.90100000000002,79.59810718051371,88.05306,0.1273239252281984,1.0,0.0
1863,16.150910021867098,74.77199999999998,79.8855813898777,90.22224,0.257872348641553,1.0,0.0
1864,16.150296881239864,74.643,80.1225796265197,94.27997,0.3872714266884009,1.0,0.0
1865,16.149133068247515,74.513,79.95182165370579,98.4762,1.0782621376811945,1.0,0.0
1866,16.148055440754774,74.382,82.17466176669481,88.2585,1.8090299641389052,1.0,0.0
1867,16.147107993238198,74.251,82.62145946789309,82.81691,2.3400361224118256,1.0,0.0
1868,16.146086233895247,74.12,83.62785942806819,83.73409000000002,2.9924331779453026,1.0,0.0
1869,16.14328209281446,73.988,84.8033003373848,89.12342,3.77042353042512,1.0,0.0
1870,16.1395248957711,73.877,84.7732563093994,95.52971,4.232657119226186,1.0,0.0
1871,16.137595879595455,73.809,84.85583691551071,95.95044,4.4461418563554735,1.0,0.0
1872,16.137309673688268,73.74,85.2308270220257,96.58527,4.565881292139385,1.0,0.0
1873,16.13761402217129,73.671,84.5684098674022,95.14578,4.669365115712902,1.0,0.0
1874,16.13899728197176,73.602,84.98632925674391,94.98175,4.7544823540078776,1.0,0.0
1875,16.14170523826408,73.533,84.89459384354832,95.00036,4.801909807079708,1.0,0.0
1876,16.14754066031793,73.46300000000002,84.7742731697751,93.94328,4.859532668698934,1.0,0.0
1877,16.155834786347867,73.39399999999998,84.0471136996749,93.32672,4.892984456931575,1.0,0.0
1878,16.161532080862045,73.324,83.441482306073,93.33287,4.832838019425115,1.0,0.0
1922,15.337122871110624,73.687,86.2273947218307,46.824027093499495,0.0,1.0,0.0
1923,15.34410429163267,74.417,54.9802523637746,63.30929383443971,0.0,1.0,0.0
1924,15.351888840849162,75.093,62.624315201478794,73.38825670428851,0.0,1.0,0.0
1925,15.359766115377575,75.757,65.48418625874581,59.62998299620789,0.0,1.0,0.0
1926,15.367758244287716,76.40899999999998,87.7537922486262,54.2248773278218,0.0,1.0,0.0
1927,15.375550641638204,77.048,97.52421663963612,43.920691116662,0.0,1.0,0.0
1928,15.383580701970631,77.619,72.7444639118637,87.9664842431877,0.0,1.0,0.0
1929,15.391464900321731,78.163,69.07082117917929,52.066187730208505,0.0,1.0,0.0
1930,15.39755322398109,78.69800000000002,70.6685082459924,67.8358124871221,0.0,1.0,0.0
1931,15.403083157227607,79.222,75.6496113041109,62.2349176326097,0.0,1.0,0.0
1932,15.410597384411364,79.737,71.41734013258561,35.0198951745866,0.0,1.0,0.0
1933,15.417546342117554,80.23899999999998,74.0152142491411,93.00705,0.0,1.0,0.0
1934,15.423266256269253,80.73100000000002,78.68045185402259,61.6239185847039,0.0,1.0,0.0
1935,15.429311140100767,81.211,66.20065182905441,68.9495336964237,0.0,1.0,0.0
1936,15.43396708020555,81.683,75.84448082111591,74.30408579742209,0.0,1.0,0.0
1937,15.436849768164468,82.146,88.3179979127639,91.4035325934953,0.0,1.0,0.0
1938,15.439363276082124,82.6,69.4790976822015,83.20695183415509,0.0,1.0,0.0
1939,15.442477731240398,82.88600000000002,44.3960373014065,79.3248601386193,0.0,1.0,0.0
1940,15.445583692168032,83.169,72.5689225829667,96.26469,0.0,1.0,0.0
1941,15.448039997056402,83.448,56.556116020085796,98.71677,0.0,1.0,0.0
1942,15.449256033256855,83.723,83.5049648346922,102.30253,0.0,1.0,0.0
1943,15.448971981141241,83.915,71.7693087668915,104.82655,0.0,1.0,0.0
1944,15.448237171136249,84.025,98.30991749485979,104.73365,0.1315087288758923,1.0,0.0
1945,15.447550509017091,84.134,76.09062972512669,104.61756,0.2734690259055527,1.0,0.0
1946,15.447026741745539,84.243,102.6954217811191,103.30089,0.468880779270079,1.0,0.0
1947,15.447432010637801,84.351,86.30525127410903,103.58921,0.6426700647932293,1.0,0.0
1948,15.448769288452151,84.458,53.542956580317316,105.46416,0.75445366171333,1.0,0.0
1949,15.45003593185494,84.565,57.846566633879206,106.88279,0.9216453140856178,1.0,0.0
1950,15.45052186571744,84.671,93.04873353134909,107.7752,1.092402033422092,1.0,0.0
1951,15.451121742368985,84.777,79.5608566511593,109.20207,1.2276935711367634,1.0,0.0
1952,15.452746305571411,84.84299999999998,87.0690237430649,109.52802,1.356729428905307,1.0,0.0
1953,15.45534148769256,84.87100000000002,87.37102514547621,109.63778,1.484670936803252,1.0,0.0
1954,15.458648201709694,84.898,87.702598470322,110.25881,1.6255921363775867,1.0,0.0
1955,15.461979865666315,84.925,88.39677435985779,111.63909,2.065485087493022,1.0,0.0
1956,15.46535693942875,84.95200000000001,88.56609382630798,114.40356,2.366653919210997,1.0,0.0
1957,15.470566561239536,84.979,88.03604744590159,117.94246,2.8162650598098957,1.0,0.0
1958,15.476225824658881,85.006,87.20617279380542,120.56981,3.260287360333176,1.0,0.0
1959,15.480381474352196,85.03299999999999,87.66614104612322,100.122828232121,3.3451905301530878,1.0,0.0
1960,15.484013099588205,85.06,88.09415938367823,123.52933,3.6228717149692935,1.0,0.0
1961,15.487321962050071,85.086,87.6367021389949,125.15341,3.9202882086001494,1.0,0.0
1962,15.490664298238366,85.1,86.2784882140394,127.0543,4.159010020965806,1.0,0.0
1963,15.494247455027914,85.15,86.7413117376699,131.03711,4.316914953158129,1.0,0.0
1964,15.497442326281329,85.25,87.5047952808483,126.32263,4.435569829970961,1.0,0.0
1965,15.500162430721645,85.36,87.57878418005339,126.4715,4.4949182055630414,1.0,0.0
1966,15.502746753542173,85.566,87.3128818686472,123.66811,4.571707642420017,1.0,0.0
1967,15.505501570876264,85.85600000000002,86.7560678944054,124.18988,4.62086327100641,1.0,0.0
1968,15.508788022465465,86.098,86.2252972019988,120.0791,4.683214570769295,1.0,0.0
1969,15.513222683008678,86.29299999999998,86.824211370969,118.81173,4.756788351181385,1.0,0.0
1970,15.51909815891127,86.48700000000002,86.3914658752442,117.85672,4.790009181124144,1.0,0.0
1971,15.524448949532061,86.654,88.48502717472941,117.96462,4.825906033514771,1.0,0.0
1972,12.534476707501874,69.178,65.9431734039148,21.1159132457089,0.0,0.0,0.0
1973,12.639104281356143,70.169,54.4936102785537,26.4000991809721,0.0,0.0,0.0
1974,12.72629101898727,71.141,60.08528869616929,7.45585,0.0,0.0,0.0
1975,12.791765453175714,72.096,61.8061766859326,7.94443,0.0,0.0,0.0
1976,12.834790632309428,73.028,84.23984540428711,8.42083,0.0,0.0,0.0
1977,12.86147642117946,73.942,49.886604104041204,8.83262,0.0,0.0,0.0
1978,12.882691482471786,74.50399999999998,58.454528373767516,9.29649,0.0,0.0,0.0
1979,12.912207618390946,74.715,55.90808079190809,9.77942,0.0,0.0,0.0
1980,12.95802396830926,74.925,56.917422598828885,10.00892,0.0,0.0,0.0
1981,13.021309131996766,75.134,54.694941707556886,10.31165,0.0,0.0,0.0
1982,13.095105226633466,75.34100000000002,63.86674926636782,11.03984,0.0,0.0,0.0
1983,13.169996682193725,75.548,51.7165399040824,10.4736,0.0,0.0,0.0
1984,13.235913466771073,75.753,81.62665108599022,10.66989,0.0,0.0,0.0
1985,13.2877489940254,75.957,78.53522106535594,10.2345,0.0,0.0,0.0
1986,13.325449516967554,76.11399999999998,78.79939009049959,9.99044,0.0,0.0,0.0
1987,13.352479364694204,76.161,82.96739773154872,10.13721,0.0,0.0,0.0
1988,13.37218780729987,76.207,84.63869571474736,9.58171,0.0,0.0,0.0
1989,13.389015359535327,76.25399999999998,85.06964863630219,10.03324,0.0,1.0,0.0
